round,idno,cntry,trustpeople1,trustpeople2,trustpeople3,politics1,politics2,politics3,politics4,politics5,politics6,politics7,discriminate,optimism,D1,D2,D3,D4R,D5,D6R,D7,D8
6,602137,NL,5,3,7,7,7,7,6,6,NA,3,0,3,1,1,2,3,1,2,1,1
6,602139,NL,5,7,7,5,5,7,7,5,5,6,0,3,2,1,1,3,1,3,2,1
6,602147,NL,8,8,6,7,7,8,6,6,5,7,0,2,1,1,2,4,1,4,4,2
6,602148,NL,4,5,3,6,8,8,5,5,6,7,0,2,1,1,2,3,1,3,2,1
6,602150,NL,9,8,6,2,6,6,2,2,0,4,0,1,1,1,2,4,1,4,1,2
6,602152,NL,7,7,6,5,4,7,5,5,5,6,0,2,1,1,2,3,1,3,1,2
6,602158,NL,7,7,5,6,6,6,6,6,6,6,0,3,1,1,2,3,1,3,1,1
6,602159,NL,6,7,7,8,7,7,7,8,3,5,0,4,2,3,2,2,2,1,1,2
6,602163,NL,7,5,7,7,8,8,7,6,6,7,0,4,1,1,2,3,1,3,1,2
6,602165,NL,7,7,7,6,7,7,3,3,1,6,0,2,1,1,1,3,1,3,1,1
6,602167,NL,7,7,7,7,8,8,7,7,7,7,0,2,1,1,1,3,2,3,1,1
6,602170,NL,8,8,6,7,8,7,7,7,6,7,0,3,2,2,1,3,2,3,2,1
6,602172,NL,8,8,3,0,0,6,0,0,0,7,0,1,1,1,3,2,1,3,1,2
6,602173,NL,8,9,7,NA,7,5,NA,6,NA,NA,1,2,1,2,1,3,1,3,1,1
6,602174,NL,3,5,6,8,8,2,2,4,5,5,0,2,1,1,1,3,1,3,1,1
6,602179,NL,2,2,1,4,7,7,5,5,3,3,0,4,3,3,4,2,3,2,3,3
6,602180,NL,5,7,4,6,6,7,6,6,5,6,0,1,1,1,1,4,1,4,1,1
6,602182,NL,5,5,5,6,5,7,6,6,6,6,0,2,2,1,3,3,1,3,1,1
6,602185,NL,4,5,4,7,8,7,5,5,5,5,0,2,1,2,2,3,2,3,2,2
6,602186,NL,0,4,7,3,1,7,2,0,2,3,0,4,1,2,3,4,1,4,1,1
6,602189,NL,7,7,7,8,7,7,5,4,5,6,0,2,1,1,1,3,1,3,1,1
6,602190,NL,7,5,5,4,6,6,4,3,4,5,0,2,1,2,1,3,1,3,1,2
6,602191,NL,5,7,7,3,6,6,6,1,6,6,0,2,1,1,2,3,1,4,1,1
6,602196,NL,9,9,9,7,8,8,8,8,7,8,0,1,1,1,1,4,1,4,1,1
6,602197,NL,4,5,4,1,5,3,3,3,3,4,0,5,3,3,3,1,1,1,4,4
6,602200,NL,5,5,8,6,4,6,6,5,5,NA,0,3,1,1,3,4,2,3,2,2
6,602202,NL,6,7,5,4,5,8,4,4,6,6,0,2,1,2,2,3,1,4,1,2
6,602203,NL,8,8,8,8,8,7,7,7,8,8,0,1,1,1,1,4,1,4,1,1
6,602207,NL,7,5,5,6,8,7,6,6,6,7,1,4,1,1,3,2,1,2,2,2
6,602214,NL,4,7,2,8,7,8,6,6,6,NA,0,1,1,1,1,4,1,4,1,1
6,602217,NL,8,9,5,7,9,8,7,7,7,8,0,1,1,1,1,4,1,4,1,1
6,602219,NL,8,10,9,6,7,7,6,6,6,6,0,2,1,2,1,4,1,4,1,2
6,602220,NL,7,8,6,6,6,7,6,5,NA,6,0,2,1,1,1,4,1,4,1,1
6,602222,NL,7,6,6,5,6,7,6,6,5,6,0,2,1,1,2,3,1,3,2,2
6,602223,NL,3,7,6,3,6,7,7,6,3,4,0,1,1,2,1,4,1,4,1,1
6,602225,NL,8,6,5,7,8,8,4,4,6,6,0,2,1,2,1,3,1,3,1,3
6,602227,NL,6,5,8,5,6,7,4,5,9,7,0,3,2,3,1,2,2,1,3,2
6,602229,NL,6,6,6,4,7,4,5,6,6,6,0,2,2,2,2,3,2,2,2,3
6,602232,NL,8,8,6,6,4,5,3,5,6,7,0,4,1,1,2,3,1,3,1,1
6,602233,NL,8,7,7,8,8,8,6,7,7,6,0,2,1,2,2,3,1,3,2,1
6,602235,NL,2,8,7,10,8,10,8,8,NA,NA,0,1,1,1,1,4,1,4,1,1
6,602238,NL,6,7,7,6,8,8,5,3,7,6,0,5,3,4,2,2,3,2,4,3
6,602240,NL,7,7,5,8,8,8,6,6,6,7,0,2,1,1,2,3,1,3,1,2
6,602241,NL,7,7,8,5,3,4,3,3,0,4,0,2,1,3,1,4,2,4,1,2
6,602242,NL,7,6,6,6,7,7,6,5,5,6,0,2,1,1,2,4,1,4,1,2
6,602243,NL,7,6,4,6,6,8,5,5,4,4,0,2,2,4,2,3,1,3,2,3
6,602244,NL,8,8,6,8,9,7,7,7,6,6,1,2,2,2,2,3,1,3,1,2
6,602245,NL,0,4,8,0,8,5,4,0,4,6,0,3,2,2,2,3,1,3,1,1
6,602246,NL,5,5,7,6,8,8,6,7,5,5,0,1,1,1,1,4,3,4,1,2
6,602247,NL,7,7,8,6,7,8,6,6,6,6,0,2,1,2,1,2,3,2,1,2
6,602249,NL,5,7,5,5,3,6,5,5,2,7,0,2,1,3,3,4,1,4,1,4
6,602251,NL,5,5,2,1,1,8,1,1,1,NA,0,2,1,1,1,3,1,4,1,1
6,602252,NL,6,7,6,4,6,5,2,2,6,6,0,3,2,2,1,3,2,4,1,1
6,602253,NL,6,8,6,8,7,8,8,8,9,8,0,2,2,2,2,2,2,2,2,1
6,602255,NL,5,5,3,3,8,8,1,1,1,6,0,3,1,3,1,2,1,3,1,3
6,602256,NL,5,5,7,5,5,5,5,6,6,5,0,3,1,2,3,3,1,3,2,2
6,602258,NL,7,6,7,7,6,5,7,7,7,7,0,2,1,1,1,3,1,2,1,1
6,602260,NL,3,4,5,4,4,6,3,2,1,3,0,2,1,1,1,4,1,4,1,1
6,602261,NL,2,4,4,3,3,0,3,3,2,5,0,2,1,1,1,3,1,3,1,1
6,602263,NL,7,7,5,6,7,7,6,6,5,7,0,3,1,1,2,3,1,4,1,1
6,602265,NL,8,8,8,5,5,5,5,5,5,5,0,2,1,1,2,NA,1,2,1,2
6,602273,NL,7,7,5,9,10,10,8,7,7,8,0,1,1,1,1,4,1,4,1,1
6,602274,NL,8,5,4,6,8,8,5,5,5,6,0,2,1,1,1,3,1,4,1,1
6,602278,NL,8,8,6,6,9,8,7,7,7,8,0,2,2,2,3,3,2,2,2,2
6,602279,NL,7,6,2,1,2,0,0,0,0,2,0,4,2,2,2,3,1,3,2,1
6,602281,NL,7,7,5,6,7,7,6,5,6,7,0,2,1,1,2,3,1,3,2,1
6,602282,NL,7,8,6,3,4,5,5,4,4,4,0,2,1,1,2,4,1,3,1,2
6,602283,NL,7,7,7,4,4,6,4,4,4,5,0,4,1,1,1,4,1,4,1,2
6,602284,NL,5,5,5,8,8,8,8,8,5,8,0,2,1,1,1,3,1,3,1,1
6,602286,NL,3,3,4,4,3,3,2,2,NA,NA,0,3,2,2,2,3,1,3,2,2
6,602287,NL,6,6,4,6,7,5,6,6,5,5,0,4,1,1,1,3,1,3,1,1
6,602292,NL,7,7,5,5,7,8,5,5,6,8,0,1,1,1,1,3,1,3,1,1
6,602293,NL,3,4,4,6,5,6,6,6,4,7,0,2,1,1,1,3,1,4,1,1
6,602295,NL,6,6,6,6,7,7,5,5,NA,7,0,2,1,1,1,4,1,4,2,1
6,602298,NL,7,7,6,5,6,6,5,4,5,6,0,2,1,1,1,3,1,3,1,4
6,602301,NL,7,7,2,7,8,9,4,7,1,7,1,4,1,2,2,3,1,3,2,2
6,602302,NL,8,7,7,3,3,3,4,4,4,4,0,4,1,1,2,2,1,2,1,1
6,602303,NL,7,7,7,8,10,9,7,7,7,7,0,3,1,4,1,4,1,3,2,1
6,602304,NL,3,7,4,4,9,9,2,2,2,2,0,2,1,1,1,4,1,3,1,3
6,602305,NL,5,7,5,4,5,7,5,5,5,5,0,2,1,1,2,4,1,4,1,1
6,602309,NL,7,7,5,4,4,7,5,6,7,6,0,2,2,1,2,3,1,4,1,1
6,602312,NL,8,7,8,8,8,8,8,8,7,7,0,3,1,1,2,3,1,3,1,2
6,602316,NL,7,5,2,4,6,8,3,6,5,8,0,2,1,1,2,4,1,4,1,2
6,602318,NL,4,5,1,4,6,8,2,3,7,9,1,1,2,3,3,2,1,2,2,2
6,602319,NL,8,8,5,7,8,6,8,7,5,6,0,2,2,2,3,2,1,2,2,2
6,602323,NL,7,7,4,5,7,5,5,6,6,5,0,4,1,2,2,2,4,2,2,2
6,602325,NL,1,4,6,5,6,7,6,5,6,6,0,2,1,1,1,3,2,2,2,1
6,602326,NL,4,6,4,7,3,8,7,7,6,8,0,3,1,1,1,3,1,3,1,1
6,602332,NL,6,6,5,4,3,6,4,6,6,5,0,4,1,1,1,2,2,2,1,2
6,602333,NL,6,6,4,4,3,3,3,4,4,5,0,3,1,2,1,3,1,3,2,2
6,602339,NL,6,6,6,5,6,7,5,6,6,6,0,2,1,1,2,4,1,4,1,2
6,602340,NL,3,3,3,3,3,4,4,3,3,5,0,2,1,1,1,3,1,3,2,1
6,602341,NL,7,7,8,6,8,8,6,6,6,6,0,2,1,1,1,4,1,4,1,1
6,602342,NL,5,8,8,0,5,5,5,2,0,8,0,2,2,2,1,3,2,3,3,2
6,602347,NL,6,6,4,4,6,6,5,5,4,6,0,4,2,2,2,4,2,4,2,4
6,602349,NL,4,5,5,4,5,3,6,5,6,6,0,1,1,1,1,4,1,4,1,2
6,602351,NL,6,7,5,6,7,7,4,4,5,5,1,2,1,1,1,3,1,3,1,1
6,602353,NL,8,8,8,5,5,6,4,3,5,5,0,2,1,1,2,1,1,1,1,1
6,602357,NL,5,8,7,3,8,5,6,6,7,5,1,2,1,1,2,3,1,4,1,1
6,602358,NL,6,7,5,6,7,7,5,5,2,5,0,2,1,1,1,3,1,3,1,1
6,602361,NL,7,8,7,8,6,8,5,6,5,8,0,3,1,1,1,4,1,4,1,1
6,602362,NL,7,7,6,6,5,4,5,6,5,7,0,2,2,1,2,4,2,4,2,1
6,602366,NL,7,7,8,7,8,8,7,4,6,6,0,1,1,1,1,4,1,3,1,1
6,602368,NL,6,5,4,5,7,8,6,5,6,8,0,2,1,1,1,4,1,4,1,2
6,602369,NL,3,3,5,2,4,7,2,0,3,5,1,2,2,3,3,3,1,4,2,2
6,602371,NL,8,7,7,6,6,7,6,6,5,5,0,2,2,2,1,3,1,3,2,1
6,602372,NL,7,8,4,4,4,6,4,4,4,6,0,2,1,1,2,3,1,3,1,1
6,602375,NL,4,0,3,0,2,0,0,3,0,2,0,2,1,1,2,4,1,4,2,1
6,602381,NL,5,7,3,0,2,3,1,1,1,2,0,4,1,1,3,4,1,3,1,1
6,602384,NL,8,8,7,8,9,6,6,7,7,7,0,1,1,1,1,4,1,4,1,1
6,602385,NL,7,5,6,7,8,5,6,6,6,7,0,2,1,1,1,3,1,3,2,1
6,602388,NL,7,7,4,7,7,6,5,5,2,8,0,2,1,2,3,3,1,3,1,3
6,602390,NL,7,8,5,5,7,5,3,3,3,5,0,2,1,1,1,4,1,4,1,1
6,602394,NL,2,5,7,NA,4,6,NA,NA,5,8,1,4,4,3,4,2,1,2,3,2
6,602397,NL,3,10,5,NA,4,8,NA,NA,NA,NA,0,2,2,4,1,4,1,4,2,1
6,602400,NL,2,4,7,5,6,7,7,5,2,4,0,4,1,1,2,4,1,3,1,1
6,602401,NL,6,6,4,7,8,7,6,6,6,4,0,2,1,1,2,3,1,4,1,2
6,602402,NL,9,8,7,6,4,6,6,7,6,7,0,2,2,1,2,4,1,4,2,2
6,602403,NL,8,7,7,7,8,8,7,8,7,6,0,2,1,1,2,4,1,4,1,1
6,602408,NL,5,6,5,5,8,8,5,5,8,8,0,1,1,1,2,4,1,4,2,1
6,602411,NL,8,8,5,7,9,8,7,7,6,8,0,1,1,1,1,3,1,4,2,1
6,602413,NL,9,8,5,4,7,6,4,4,2,5,1,3,1,2,1,3,1,3,1,1
6,602417,NL,8,9,10,7,8,7,8,7,7,7,0,2,1,1,1,3,1,4,1,1
6,602418,NL,8,8,7,5,6,5,5,5,6,6,0,3,1,2,2,3,1,3,1,2
6,602419,NL,4,5,2,3,8,6,4,5,5,6,0,4,2,2,1,2,1,3,2,3
6,602420,NL,0,8,8,5,4,6,4,0,0,6,0,3,1,1,1,3,1,3,1,1
6,602421,NL,7,7,7,4,5,7,5,6,6,7,0,3,1,1,1,3,1,3,1,1
6,602424,NL,3,5,2,2,5,5,2,2,2,0,0,3,1,2,2,3,1,3,2,2
6,602425,NL,7,8,8,7,7,8,8,7,7,8,0,3,1,1,2,3,1,3,1,1
6,602433,NL,7,8,7,7,8,8,7,7,7,7,0,2,1,1,2,3,1,3,2,1
6,602434,NL,9,9,6,4,6,7,3,3,2,2,0,3,1,2,2,3,1,3,2,2
6,602435,NL,8,8,8,7,4,4,6,6,5,5,0,2,1,1,1,4,1,4,2,1
6,602439,NL,7,7,7,9,5,5,7,7,9,9,0,1,1,2,2,4,4,4,1,2
6,602442,NL,7,8,6,5,7,8,5,5,6,6,0,1,1,2,3,3,1,3,1,2
6,602443,NL,8,8,6,6,7,6,6,7,8,9,0,3,1,1,1,4,1,4,1,1
6,602445,NL,6,7,5,6,7,4,6,7,7,7,0,2,1,1,2,4,1,3,2,1
6,602446,NL,5,5,5,3,3,3,3,3,3,4,0,4,4,2,3,1,3,2,3,4
6,602447,NL,7,7,6,7,6,7,7,7,7,8,0,3,1,1,1,3,1,3,1,2
6,602452,NL,0,0,3,4,7,7,3,3,2,7,0,1,1,4,2,4,1,4,1,1
6,602456,NL,7,7,5,6,7,7,6,6,6,6,0,2,1,1,2,3,1,3,2,2
6,602459,NL,8,6,3,4,6,3,6,6,6,5,0,2,1,2,1,4,1,1,2,1
6,602460,NL,6,5,4,6,6,6,6,5,6,7,0,2,2,3,1,2,3,2,3,1
6,602462,NL,5,6,3,4,4,3,5,5,5,5,0,3,1,1,1,4,1,3,2,1
6,602464,NL,5,6,5,3,6,7,3,3,2,6,0,2,1,1,1,3,1,3,1,1
6,602468,NL,6,8,6,6,7,7,6,5,6,NA,0,2,1,1,2,4,1,4,1,1
6,602470,NL,2,5,3,2,4,6,5,5,5,5,0,4,1,2,3,2,1,2,2,3
6,602471,NL,3,5,5,7,9,7,5,5,5,5,1,2,2,2,2,2,2,2,2,3
6,602472,NL,5,5,5,0,0,3,0,0,4,4,0,4,3,3,3,1,3,2,3,3
6,602474,NL,3,3,3,1,4,1,1,1,2,1,0,4,1,2,2,2,1,2,1,3
6,602476,NL,6,6,7,3,3,6,4,3,3,3,0,2,1,1,1,4,1,4,1,1
6,602479,NL,5,6,6,5,5,6,4,4,4,NA,0,3,1,2,4,3,3,3,2,3
6,602481,NL,6,6,7,6,5,6,4,4,4,5,0,1,1,1,2,3,1,3,1,2
6,602483,NL,7,5,1,2,2,4,0,0,0,0,0,1,1,1,1,4,1,4,1,1
6,602484,NL,5,7,5,6,4,7,6,6,6,7,0,3,1,1,2,3,1,3,1,1
6,602485,NL,7,6,7,7,7,7,6,7,7,6,0,2,2,1,2,3,1,3,2,1
6,602486,NL,5,6,4,6,7,7,7,5,5,6,0,4,1,2,3,3,2,3,1,1
6,602488,NL,6,7,7,7,7,8,7,7,6,6,0,2,1,1,1,4,1,4,2,1
6,602491,NL,7,8,6,7,8,8,7,6,8,8,0,2,2,2,1,4,1,3,2,2
6,602495,NL,7,8,8,7,8,9,7,6,7,8,0,1,1,1,2,4,1,4,1,2
6,602498,NL,4,8,4,1,2,3,3,3,3,4,0,1,1,1,4,3,4,3,2,1
6,602499,NL,6,6,8,7,9,8,5,5,3,2,0,2,1,1,2,3,1,3,1,2
6,602500,NL,5,5,6,6,7,7,3,4,4,7,0,2,1,1,3,3,2,3,1,1
6,602503,NL,6,5,6,6,7,7,5,6,5,6,0,3,1,1,2,2,1,2,1,2
6,602504,NL,7,7,5,4,6,7,3,4,5,6,0,2,1,1,1,3,1,4,1,1
6,602506,NL,5,5,8,3,4,7,6,5,7,5,1,2,2,1,2,3,1,4,1,1
6,602507,NL,NA,8,6,5,5,5,2,2,5,5,0,2,1,1,4,4,2,4,1,1
6,602508,NL,7,7,5,7,7,6,7,7,6,6,0,3,1,2,1,3,1,3,2,1
6,602509,NL,7,6,7,5,6,7,7,6,6,7,0,3,1,1,3,3,2,3,2,2
6,602512,NL,0,0,8,0,0,8,0,0,NA,NA,0,3,1,1,1,4,1,4,1,1
6,602514,NL,5,7,4,5,7,4,4,4,0,8,0,4,2,1,2,2,1,3,2,1
6,602515,NL,3,6,4,5,5,7,3,3,5,5,0,2,1,1,2,4,1,4,1,3
6,602516,NL,4,5,4,3,4,5,4,4,5,5,0,2,1,1,1,4,1,4,1,1
6,602519,NL,8,9,2,8,8,8,8,7,7,8,0,2,1,1,1,3,1,3,1,1
6,602522,NL,6,7,6,5,7,7,4,4,5,5,0,3,1,2,2,2,2,2,2,2
6,602523,NL,6,7,5,5,6,6,6,7,5,5,0,2,1,1,2,4,1,4,1,1
6,602525,NL,5,8,4,3,5,3,4,4,3,NA,0,3,2,2,3,4,2,3,2,1
6,602527,NL,6,7,7,7,6,6,6,6,6,7,0,4,3,3,3,2,3,3,1,1
6,602530,NL,7,3,7,2,4,5,2,1,8,9,0,1,1,1,1,3,1,4,1,1
6,602535,NL,8,10,5,6,6,5,7,5,5,8,0,2,1,1,1,3,1,3,1,2
6,602536,NL,4,5,5,4,6,5,5,5,5,5,0,4,4,4,1,1,2,1,3,3
6,602537,NL,8,5,3,5,6,8,5,4,5,5,0,3,1,1,1,4,1,4,1,1
6,602538,NL,7,8,7,6,6,6,6,5,NA,7,0,1,1,1,1,4,1,4,1,1
6,602539,NL,7,8,8,7,6,8,7,7,7,5,0,2,1,1,1,4,1,4,1,1
6,602541,NL,1,2,2,4,2,5,2,2,2,2,1,4,4,3,3,1,2,1,2,2
6,602545,NL,3,5,1,0,2,2,0,0,0,5,0,4,2,1,3,3,1,4,1,3
6,602546,NL,9,9,9,NA,9,9,8,8,NA,9,1,2,1,1,1,3,1,3,1,2
6,602547,NL,8,4,5,6,7,7,6,6,6,7,0,2,1,3,4,3,1,4,1,2
6,602549,NL,8,7,7,6,8,8,7,7,7,8,0,4,1,2,2,2,1,2,2,2
6,602551,NL,5,7,5,5,8,8,5,5,0,7,0,2,1,1,1,3,1,4,1,1
6,602553,NL,6,6,7,7,4,7,4,2,5,7,1,4,2,2,2,2,2,3,2,2
6,602555,NL,5,7,7,6,5,7,6,6,6,6,0,2,1,1,2,4,1,4,1,2
6,602556,NL,7,7,7,6,5,4,5,3,6,6,0,3,1,2,1,4,1,3,1,1
6,602558,NL,7,7,7,6,8,8,7,7,7,7,0,3,1,1,1,2,1,2,1,1
6,602562,NL,3,3,5,5,7,7,6,6,8,7,0,2,1,1,4,3,1,2,1,1
6,602564,NL,6,6,7,5,5,6,5,4,5,6,0,2,2,1,1,3,1,4,2,2
6,602565,NL,7,8,8,7,9,8,6,7,6,7,0,2,2,1,1,3,1,3,2,1
6,602566,NL,4,6,6,5,5,8,5,5,NA,5,0,3,1,1,2,3,1,3,2,3
6,602567,NL,5,7,5,4,2,7,4,5,3,7,1,2,1,1,1,4,1,4,1,2
6,602568,NL,7,7,7,6,6,6,6,6,6,6,0,2,1,1,2,3,1,3,1,1
6,602569,NL,5,5,3,4,3,3,3,3,4,4,0,3,2,2,2,2,1,2,2,2
6,602571,NL,5,5,0,3,0,5,0,5,0,0,0,3,1,2,1,4,1,4,2,2
6,602572,NL,4,5,6,5,5,5,5,5,5,5,0,2,2,1,3,4,1,4,2,1
6,602574,NL,8,8,7,4,7,7,4,5,NA,NA,0,4,2,2,1,3,2,2,1,1
6,602576,NL,5,5,5,5,6,6,6,6,5,5,0,2,1,2,3,3,1,3,2,3
6,602577,NL,1,3,3,4,4,7,4,4,4,6,0,2,2,3,1,3,1,3,2,2
6,602578,NL,7,7,5,6,8,8,6,6,5,6,0,4,1,1,2,3,1,3,1,1
6,602579,NL,4,7,3,6,6,7,5,6,5,6,0,1,1,1,2,3,1,3,2,3
6,602580,NL,3,3,3,4,2,5,3,3,2,3,0,3,2,2,3,2,1,2,2,2
6,602581,NL,7,7,7,7,9,9,7,7,6,8,0,2,2,1,1,3,2,3,1,1
6,602583,NL,8,9,7,7,7,8,7,6,7,7,0,2,1,2,2,3,1,3,2,3
6,602584,NL,6,8,6,6,7,8,3,3,4,4,1,2,1,1,2,4,1,4,1,1
6,602586,NL,6,8,3,6,6,7,6,6,7,7,0,2,1,1,1,3,1,3,2,1
6,602588,NL,6,7,6,5,6,7,5,6,6,7,0,1,1,1,2,3,1,3,1,1
6,602591,NL,3,8,7,6,7,9,6,6,7,7,0,2,1,1,2,4,1,4,1,2
6,602592,NL,4,8,7,8,NA,7,7,9,8,NA,0,4,1,1,4,3,4,3,3,2
6,602597,NL,1,6,1,3,0,7,2,7,7,6,0,4,1,1,2,2,1,3,1,1
6,602598,NL,4,7,7,8,9,9,6,6,6,7,0,3,2,2,1,3,2,3,2,2
6,602599,NL,5,8,7,2,8,NA,7,1,NA,NA,0,NA,2,4,1,2,4,2,2,2
6,602600,NL,6,6,4,5,7,7,4,4,5,6,0,2,1,2,2,3,1,3,2,1
6,602605,NL,0,3,0,0,2,3,0,1,2,4,0,1,2,2,3,1,2,3,2,2
6,602606,NL,7,6,6,3,5,6,4,2,3,4,0,2,2,4,3,3,2,2,2,4
6,602609,NL,5,6,5,3,6,8,3,3,3,6,0,2,3,3,1,3,1,3,3,3
6,602610,NL,7,5,9,5,7,8,5,5,4,7,0,2,2,2,3,3,1,3,2,2
6,602613,NL,7,7,7,6,6,7,6,6,6,6,0,2,2,1,2,4,2,4,2,1
6,602618,NL,6,5,6,4,0,1,2,3,3,3,0,1,2,1,2,3,3,3,1,1
6,602621,NL,5,6,6,4,4,7,4,4,4,4,0,2,1,1,1,4,1,4,1,1
6,602623,NL,7,7,7,5,7,7,5,5,7,7,0,4,1,1,2,3,1,4,2,1
6,602624,NL,2,5,5,0,5,7,1,1,1,6,0,3,1,1,1,3,1,3,1,2
6,602626,NL,6,5,5,3,2,4,2,0,0,0,0,2,3,3,1,3,1,3,1,1
6,602627,NL,8,9,5,8,8,7,9,9,7,4,0,2,1,1,2,3,1,3,1,1
6,602628,NL,5,7,8,6,6,6,7,7,6,6,0,2,1,1,1,4,1,3,1,1
6,602629,NL,3,3,4,7,4,3,3,4,5,7,1,2,2,1,2,3,2,4,1,2
6,602631,NL,5,6,5,2,5,5,5,7,3,5,0,1,1,1,2,4,1,4,1,1
6,602632,NL,6,6,6,5,7,7,7,5,5,5,0,3,1,1,1,3,2,3,2,1
6,602634,NL,7,8,5,4,8,8,5,5,4,6,0,2,1,1,1,3,1,3,1,1
6,602635,NL,7,7,6,0,5,8,2,3,3,5,0,3,2,2,2,1,4,1,3,1
6,602636,NL,6,4,5,6,8,7,4,6,3,6,0,2,1,1,2,3,1,3,1,2
6,602637,NL,5,8,5,5,5,6,6,6,6,6,0,2,1,1,1,3,1,3,1,2
6,602639,NL,8,7,9,3,3,2,3,2,1,2,0,2,1,2,1,3,1,3,2,2
6,602641,NL,4,5,4,4,2,3,5,5,5,5,0,4,2,1,1,3,1,4,1,1
6,602642,NL,4,4,5,4,5,4,2,1,4,4,0,2,1,1,2,4,1,4,2,1
6,602643,NL,7,5,3,6,2,2,3,3,5,5,0,4,3,3,1,2,3,2,4,1
6,602644,NL,7,7,6,10,9,9,7,7,7,7,0,3,2,1,2,3,1,3,1,2
6,602645,NL,5,5,5,4,5,5,5,4,4,4,0,2,1,1,1,4,1,4,1,1
6,602646,NL,7,5,5,0,0,5,5,5,3,3,0,3,1,2,3,2,2,4,2,2
6,602647,NL,5,6,7,4,6,6,4,4,3,4,0,4,3,3,3,1,3,1,4,3
6,602648,NL,8,6,6,8,5,2,7,6,6,5,0,4,2,2,4,2,1,4,2,2
6,602649,NL,7,5,6,5,7,7,7,5,6,6,0,2,1,1,1,2,1,2,2,2
6,602650,NL,5,8,6,8,6,NA,7,7,NA,NA,0,3,2,1,1,3,1,2,2,3
6,602652,NL,5,3,5,3,4,5,4,4,4,6,1,4,2,2,1,1,1,2,2,2
6,602653,NL,7,7,8,6,4,6,4,3,3,6,0,3,1,1,1,2,2,2,1,1
6,602655,NL,7,7,6,7,5,7,7,6,5,6,0,4,1,1,1,4,1,4,1,1
6,602657,NL,7,7,5,6,5,7,5,5,3,4,0,4,2,3,1,2,2,3,2,2
6,602661,NL,6,7,7,5,6,7,6,6,6,6,0,2,1,1,1,4,1,4,1,2
6,602662,NL,7,10,6,5,9,9,9,7,8,7,0,2,1,1,1,3,1,4,1,1
6,602665,NL,9,8,7,9,9,9,8,7,7,7,0,2,1,1,2,3,1,4,1,1
6,602668,NL,7,7,4,8,6,8,8,8,6,6,0,3,3,1,4,2,1,2,2,1
6,602670,NL,8,7,6,7,8,4,7,6,6,7,0,2,1,1,2,4,1,3,1,1
6,602672,NL,0,3,4,0,5,6,0,0,0,0,0,4,2,4,2,4,1,4,1,3
6,602673,NL,6,7,8,8,7,10,7,7,7,NA,0,3,1,1,2,4,1,4,2,1
6,602674,NL,8,7,5,3,4,3,5,4,2,4,0,2,2,2,3,3,1,3,2,2
6,602677,NL,10,10,7,7,7,7,7,7,6,6,0,1,1,1,1,4,1,4,1,1
6,602681,NL,7,7,7,NA,8,NA,5,5,5,5,0,3,1,2,2,4,2,4,2,2
6,602682,NL,3,0,1,0,0,5,0,0,0,1,0,1,2,2,4,1,1,2,2,1
6,602684,NL,9,7,5,7,8,6,5,6,6,7,0,1,1,1,1,4,1,4,1,2
6,602685,NL,7,7,7,6,6,7,6,6,6,6,0,3,1,1,1,3,2,3,2,2
6,602687,NL,4,7,5,4,4,6,5,6,2,2,0,3,1,1,1,3,1,3,1,1
6,602689,NL,8,7,7,7,8,7,7,7,7,7,0,2,1,1,1,1,1,4,1,1
6,602690,NL,7,7,7,7,8,8,7,7,7,8,0,2,1,1,1,4,1,4,1,1
6,602693,NL,8,7,7,7,7,6,7,7,6,7,0,2,1,2,2,3,1,3,1,2
6,602694,NL,4,4,3,2,2,4,4,4,3,3,0,2,3,3,3,3,3,2,3,2
6,602695,NL,2,4,5,0,7,8,7,0,4,3,0,2,2,2,1,3,2,4,2,1
6,602699,NL,7,8,7,7,9,9,8,8,7,7,0,2,1,1,1,3,1,4,1,2
6,602700,NL,6,8,8,6,5,7,6,6,6,6,0,4,2,2,3,2,NA,2,2,2
6,602701,NL,7,7,6,6,7,7,6,7,6,6,0,2,1,2,1,4,1,4,1,1
6,602703,NL,6,4,5,5,4,7,2,2,1,4,0,2,1,1,2,4,1,3,2,2
6,602705,NL,3,5,4,NA,5,4,NA,NA,NA,5,0,4,1,3,3,4,1,3,1,2
6,602709,NL,8,8,8,7,8,8,7,7,6,7,0,1,1,1,1,3,1,4,1,2
6,602711,NL,5,6,5,6,6,7,6,6,6,6,0,2,1,1,2,3,1,3,1,1
6,602714,NL,6,6,1,7,8,8,6,6,5,6,0,1,1,1,2,3,1,3,1,1
6,602716,NL,7,8,4,6,8,7,6,6,6,7,0,2,1,1,2,3,1,3,1,1
6,602718,NL,5,6,4,5,6,8,5,5,5,6,0,3,1,1,1,3,1,3,2,1
6,602719,NL,5,6,7,7,4,5,6,6,4,6,0,1,1,1,1,4,1,4,1,1
6,602720,NL,4,5,5,5,6,7,6,6,6,6,0,3,2,2,2,2,1,2,3,1
6,602722,NL,6,8,8,7,7,8,7,6,7,8,0,4,1,1,2,3,2,3,1,2
6,602723,NL,7,7,7,4,7,7,4,3,3,7,0,1,1,1,1,4,1,4,1,2
6,602725,NL,7,7,6,5,4,4,2,2,2,2,1,1,1,2,2,3,1,3,1,1
6,602730,NL,7,8,4,6,6,7,6,5,5,5,0,3,1,1,1,4,1,4,1,1
